Order ID,Customer Name,Ship Mode,Order Date,Ship Date,Measure Names,Measure Values
AZ-2014-1092628,Brooke Horton,Economy,3/10/2014,3/14/2014,Quantity,1
AZ-2014-1092628,Brooke Horton,Economy,3/10/2014,3/14/2014,Sales,18
AZ-2014-1092001,Alannah Callaway,Economy,10/13/2014,10/20/2014,% of Total ProfitMargin along Table (Down),0.912191028
AZ-2014-1092001,Alannah Callaway,Economy,10/13/2014,10/20/2014,Profit,280
AZ-2014-1092001,Alannah Callaway,Economy,10/13/2014,10/20/2014,% of Total Discount along Table (Down),0
AZ-2014-1092001,Alannah Callaway,Economy,10/13/2014,10/20/2014,Quantity,4
AZ-2014-1092001,Alannah Callaway,Economy,10/13/2014,10/20/2014,Sales,2549
AZ-2014-1067698,Chloe Miller,Priority,11/27/2014,11/29/2014,% of Total ProfitMargin along Table (Down),-3.917357132
AZ-2014-1067698,Chloe Miller,Priority,11/27/2014,11/29/2014,Profit,-1043
AZ-2014-1067698,Chloe Miller,Priority,11/27/2014,11/29/2014,% of Total Discount along Table (Down),0.004071424
AZ-2014-1067698,Chloe Miller,Priority,11/27/2014,11/29/2014,Quantity,37
AZ-2014-1067698,Chloe Miller,Priority,11/27/2014,11/29/2014,Sales,2211
AZ-2014-1058907,Michelle Barrett,Priority,4/1/2014,4/4/2014,% of Total ProfitMargin along Table (Down),-3.386177084
AZ-2014-1058907,Michelle Barrett,Priority,4/1/2014,4/4/2014,Profit,-84
AZ-2014-1058907,Michelle Barrett,Priority,4/1/2014,4/4/2014,% of Total Discount along Table (Down),0.001163264
AZ-2014-1058907,Michelle Barrett,Priority,4/1/2014,4/4/2014,Quantity,9
AZ-2014-1058907,Michelle Barrett,Priority,4/1/2014,4/4/2014,Sales,206
AZ-2014-1058854,Aidan Rowe,Economy Plus,11/6/2014,11/9/2014,% of Total ProfitMargin along Table (Down),1.651829259
AZ-2014-1058854,Aidan Rowe,Economy Plus,11/6/2014,11/9/2014,Profit,110
AZ-2014-1058854,Aidan Rowe,Economy Plus,11/6/2014,11/9/2014,% of Total Discount along Table (Down),0.000116326
AZ-2014-1058854,Aidan Rowe,Economy Plus,11/6/2014,11/9/2014,Quantity,3
AZ-2014-1058854,Aidan Rowe,Economy Plus,11/6/2014,11/9/2014,Sales,553
AZ-2014-1043314,Kiara Allen,Economy,6/3/2014,6/8/2014,% of Total ProfitMargin along Table (Down),0.838807695
AZ-2014-1043314,Kiara Allen,Economy,6/3/2014,6/8/2014,Profit,10
AZ-2014-1043314,Kiara Allen,Economy,6/3/2014,6/8/2014,% of Total Discount along Table (Down),0
AZ-2014-1043314,Kiara Allen,Economy,6/3/2014,6/8/2014,Quantity,6
AZ-2014-1043314,Kiara Allen,Economy,6/3/2014,6/8/2014,Sales,99
AZ-2014-1036259,Nicole Howard,Priority,7/24/2014,7/27/2014,% of Total ProfitMargin along Table (Down),1.112933509
AZ-2014-1036259,Nicole Howard,Priority,7/24/2014,7/27/2014,Profit,13
AZ-2014-1036259,Nicole Howard,Priority,7/24/2014,7/27/2014,% of Total Discount along Table (Down),0
AZ-2014-1036259,Nicole Howard,Priority,7/24/2014,7/27/2014,Quantity,2
AZ-2014-1036259,Nicole Howard,Priority,7/24/2014,7/27/2014,Sales,97
AZ-2014-1026568,Millie Arnold,Economy Plus,9/23/2014,9/25/2014,% of Total ProfitMargin along Table (Down),-3.806089917
AZ-2014-1026568,Millie Arnold,Economy Plus,9/23/2014,9/25/2014,Profit,-22
AZ-2014-1026568,Millie Arnold,Economy Plus,9/23/2014,9/25/2014,% of Total Discount along Table (Down),0.000697958
AZ-2014-1026568,Millie Arnold,Economy Plus,9/23/2014,9/25/2014,Quantity,1
AZ-2014-1026568,Millie Arnold,Economy Plus,9/23/2014,9/25/2014,Sales,48
AZ-2014-1021956,Sandra Hooks,Economy,7/31/2014,8/6/2014,% of Total ProfitMargin along Table (Down),1.969036208
AZ-2014-1021956,Sandra Hooks,Economy,7/31/2014,8/6/2014,Profit,46
AZ-2014-1021956,Sandra Hooks,Economy,7/31/2014,8/6/2014,% of Total Discount along Table (Down),0.000232653
AZ-2014-1021956,Sandra Hooks,Economy,7/31/2014,8/6/2014,Quantity,7
AZ-2014-1021956,Sandra Hooks,Economy,7/31/2014,8/6/2014,Sales,194
AZ-2014-1020342,Ella Dwyer-Gray,Economy,8/18/2014,8/22/2014,% of Total ProfitMargin along Table (Down),2.740088514
AZ-2014-1020342,Ella Dwyer-Gray,Economy,8/18/2014,8/22/2014,Profit,555
AZ-2014-1020342,Ella Dwyer-Gray,Economy,8/18/2014,8/22/2014,% of Total Discount along Table (Down),0.000116326
AZ-2014-1020342,Ella Dwyer-Gray,Economy,8/18/2014,8/22/2014,Quantity,27
AZ-2014-1020342,Ella Dwyer-Gray,Economy,8/18/2014,8/22/2014,Sales,1682
AZ-2014-1007120,Robert Quick,Economy,4/28/2014,5/3/2014,% of Total ProfitMargin along Table (Down),3.610195100
AZ-2014-1007120,Robert Quick,Economy,4/28/2014,5/3/2014,Profit,966
AZ-2014-1007120,Robert Quick,Economy,4/28/2014,5/3/2014,% of Total Discount along Table (Down),0
AZ-2014-1007120,Robert Quick,Economy,4/28/2014,5/3/2014,Quantity,12
AZ-2014-1007120,Robert Quick,Economy,4/28/2014,5/3/2014,Sales,2222
AZ-2013-9992531,Kristen Holland,Economy,9/4/2013,9/8/2013,% of Total ProfitMargin along Table (Down),0.317560083
AZ-2013-9992531,Kristen Holland,Economy,9/4/2013,9/8/2013,Profit,20
AZ-2013-9992531,Kristen Holland,Economy,9/4/2013,9/8/2013,% of Total Discount along Table (Down),0.000348979
AZ-2013-9992531,Kristen Holland,Economy,9/4/2013,9/8/2013,Quantity,8
AZ-2013-9992531,Kristen Holland,Economy,9/4/2013,9/8/2013,Sales,523
AZ-2013-997141,Harrison Crawford,Economy Plus,2/25/2013,2/28/2013,% of Total ProfitMargin along Table (Down),3.507940817
AZ-2013-997141,Harrison Crawford,Economy Plus,2/25/2013,2/28/2013,Profit,226
AZ-2013-997141,Harrison Crawford,Economy Plus,2/25/2013,2/28/2013,% of Total Discount along Table (Down),0
AZ-2013-997141,Harrison Crawford,Economy Plus,2/25/2013,2/28/2013,Quantity,6
AZ-2013-997141,Harrison Crawford,Economy Plus,2/25/2013,2/28/2013,Sales,535
AZ-2013-9969436,Mia Pugh,Priority,8/30/2013,8/31/2013,% of Total ProfitMargin along Table (Down),3.843264349
AZ-2013-9969436,Mia Pugh,Priority,8/30/2013,8/31/2013,Profit,56
AZ-2013-9969436,Mia Pugh,Priority,8/30/2013,8/31/2013,% of Total Discount along Table (Down),0
AZ-2013-9969436,Mia Pugh,Priority,8/30/2013,8/31/2013,Quantity,4
AZ-2013-9969436,Mia Pugh,Priority,8/30/2013,8/31/2013,Sales,121
AZ-2013-9938365,Thomas Shepherd,Priority,6/13/2013,6/14/2013,% of Total ProfitMargin along Table (Down),2.548812690
AZ-2013-9938365,Thomas Shepherd,Priority,6/13/2013,6/14/2013,Profit,31
AZ-2013-9938365,Thomas Shepherd,Priority,6/13/2013,6/14/2013,% of Total Discount along Table (Down),0
AZ-2013-9938365,Thomas Shepherd,Priority,6/13/2013,6/14/2013,Quantity,2
AZ-2013-9938365,Thomas Shepherd,Priority,6/13/2013,6/14/2013,Sales,101
AZ-2013-9918449,Travis Corchado,Economy Plus,1/19/2013,1/21/2013,% of Total ProfitMargin along Table (Down),1.543996275
AZ-2013-9918449,Travis Corchado,Economy Plus,1/19/2013,1/21/2013,Profit,37
AZ-2013-9918449,Travis Corchado,Economy Plus,1/19/2013,1/21/2013,% of Total Discount along Table (Down),0.000116326
AZ-2013-9918449,Travis Corchado,Economy Plus,1/19/2013,1/21/2013,Quantity,4
AZ-2013-9918449,Travis Corchado,Economy Plus,1/19/2013,1/21/2013,Sales,199
AZ-2013-9907,Mark Harris,Economy Plus,6/12/2013,6/17/2013,% of Total ProfitMargin along Table (Down),2.898919395
AZ-2013-9907,Mark Harris,Economy Plus,6/12/2013,6/17/2013,Profit,96
AZ-2013-9907,Mark Harris,Economy Plus,6/12/2013,6/17/2013,% of Total Discount along Table (Down),0
AZ-2013-9907,Mark Harris,Economy Plus,6/12/2013,6/17/2013,Quantity,9
AZ-2013-9907,Mark Harris,Economy Plus,6/12/2013,6/17/2013,Sales,275
AZ-2013-990166,Toby Starling,Immediate,10/22/2013,10/22/2013,% of Total ProfitMargin along Table (Down),1.771561852
AZ-2013-990166,Toby Starling,Immediate,10/22/2013,10/22/2013,Profit,32
AZ-2013-990166,Toby Starling,Immediate,10/22/2013,10/22/2013,% of Total Discount along Table (Down),0
AZ-2013-990166,Toby Starling,Immediate,10/22/2013,10/22/2013,Quantity,3
AZ-2013-990166,Toby Starling,Immediate,10/22/2013,10/22/2013,Sales,150
AZ-2013-9900662,Rachel Norton,Economy Plus,3/29/2013,4/1/2013,% of Total ProfitMargin along Table (Down),1.568570390
AZ-2013-9900662,Rachel Norton,Economy Plus,3/29/2013,4/1/2013,Profit,34
AZ-2013-9900662,Rachel Norton,Economy Plus,3/29/2013,4/1/2013,% of Total Discount along Table (Down),0
AZ-2013-9900662,Rachel Norton,Economy Plus,3/29/2013,4/1/2013,Quantity,6
AZ-2013-9900662,Rachel Norton,Economy Plus,3/29/2013,4/1/2013,Sales,180
AZ-2013-989352,Elise Ali,Immediate,5/7/2013,5/7/2013,% of Total ProfitMargin along Table (Down),0
AZ-2013-989352,Elise Ali,Immediate,5/7/2013,5/7/2013,Profit,0
AZ-2013-989352,Elise Ali,Immediate,5/7/2013,5/7/2013,% of Total Discount along Table (Down),0
AZ-2013-989352,Elise Ali,Immediate,5/7/2013,5/7/2013,Quantity,1
AZ-2013-989352,Elise Ali,Immediate,5/7/2013,5/7/2013,Sales,22
AZ-2013-9884020,Evie Morton,Economy,12/9/2013,12/15/2013,% of Total ProfitMargin along Table (Down),2.919443970
AZ-2013-9884020,Evie Morton,Economy,12/9/2013,12/15/2013,Profit,90
AZ-2013-9884020,Evie Morton,Economy,12/9/2013,12/15/2013,% of Total Discount along Table (Down),0
AZ-2013-9884020,Evie Morton,Economy,12/9/2013,12/15/2013,Quantity,5
AZ-2013-9884020,Evie Morton,Economy,12/9/2013,12/15/2013,Sales,256
AZ-2013-9877941,Victoria Burke,Economy,4/25/2013,5/2/2013,% of Total ProfitMargin along Table (Down),0.478431056
AZ-2013-9877941,Victoria Burke,Economy,4/25/2013,5/2/2013,Profit,14
AZ-2013-9877941,Victoria Burke,Economy,4/25/2013,5/2/2013,% of Total Discount along Table (Down),0
AZ-2013-9877941,Victoria Burke,Economy,4/25/2013,5/2/2013,Quantity,7
AZ-2013-9877941,Victoria Burke,Economy,4/25/2013,5/2/2013,Sales,243
AZ-2013-9861986,Dominic Joyce,Priority,5/13/2013,5/16/2013,% of Total ProfitMargin along Table (Down),1.000505564
AZ-2013-9861986,Dominic Joyce,Priority,5/13/2013,5/16/2013,Profit,30
AZ-2013-9861986,Dominic Joyce,Priority,5/13/2013,5/16/2013,% of Total Discount along Table (Down),0
AZ-2013-9861986,Dominic Joyce,Priority,5/13/2013,5/16/2013,Quantity,5
AZ-2013-9861986,Dominic Joyce,Priority,5/13/2013,5/16/2013,Sales,249
AZ-2013-9842904,Ricky Cullen,Economy,4/24/2013,4/28/2013,% of Total ProfitMargin along Table (Down),3.059440699
AZ-2013-9842904,Ricky Cullen,Economy,4/24/2013,4/28/2013,Profit,14
AZ-2013-9842904,Ricky Cullen,Economy,4/24/2013,4/28/2013,% of Total Discount along Table (Down),0
AZ-2013-9842904,Ricky Cullen,Economy,4/24/2013,4/28/2013,Quantity,2
AZ-2013-9842904,Ricky Cullen,Economy,4/24/2013,4/28/2013,Sales,38
AZ-2013-9827479,Dylan O'Halloran,Priority,6/13/2013,6/15/2013,% of Total ProfitMargin along Table (Down),1.502664071
AZ-2013-9827479,Dylan O'Halloran,Priority,6/13/2013,6/15/2013,Profit,19
AZ-2013-9827479,Dylan O'Halloran,Priority,6/13/2013,6/15/2013,% of Total Discount along Table (Down),0
AZ-2013-9827479,Dylan O'Halloran,Priority,6/13/2013,6/15/2013,Quantity,2
AZ-2013-9827479,Dylan O'Halloran,Priority,6/13/2013,6/15/2013,Sales,105
AZ-2013-9809267,Jade Farmer,Economy,2/12/2013,2/17/2013,% of Total ProfitMargin along Table (Down),0.489887832
AZ-2013-9809267,Jade Farmer,Economy,2/12/2013,2/17/2013,Profit,41
AZ-2013-9809267,Jade Farmer,Economy,2/12/2013,2/17/2013,% of Total Discount along Table (Down),0.000116326
AZ-2013-9809267,Jade Farmer,Economy,2/12/2013,2/17/2013,Quantity,26
AZ-2013-9809267,Jade Farmer,Economy,2/12/2013,2/17/2013,Sales,695
AZ-2013-9800622,Lori Miller,Priority,9/16/2013,9/19/2013,% of Total ProfitMargin along Table (Down),1.709302211
AZ-2013-9800622,Lori Miller,Priority,9/16/2013,9/19/2013,Profit,522
AZ-2013-9800622,Lori Miller,Priority,9/16/2013,9/19/2013,% of Total Discount along Table (Down),0.000232653
AZ-2013-9800622,Lori Miller,Priority,9/16/2013,9/19/2013,Quantity,26
AZ-2013-9800622,Lori Miller,Priority,9/16/2013,9/19/2013,Sales,2536
AZ-2013-9777837,Nicole Howard,Economy,9/20/2013,9/24/2013,% of Total ProfitMargin along Table (Down),0.207604905
AZ-2013-9777837,Nicole Howard,Economy,9/20/2013,9/24/2013,Profit,3
AZ-2013-9777837,Nicole Howard,Economy,9/20/2013,9/24/2013,% of Total Discount along Table (Down),0
AZ-2013-9777837,Nicole Howard,Economy,9/20/2013,9/24/2013,Quantity,4
AZ-2013-9777837,Nicole Howard,Economy,9/20/2013,9/24/2013,Sales,120
AZ-2013-9773289,Skye Hammond,Priority,9/21/2013,9/23/2013,% of Total ProfitMargin along Table (Down),1.861285351
AZ-2013-9773289,Skye Hammond,Priority,9/21/2013,9/23/2013,Profit,13
AZ-2013-9773289,Skye Hammond,Priority,9/21/2013,9/23/2013,% of Total Discount along Table (Down),0
AZ-2013-9773289,Skye Hammond,Priority,9/21/2013,9/23/2013,Quantity,3
AZ-2013-9773289,Skye Hammond,Priority,9/21/2013,9/23/2013,Sales,58
AZ-2013-9761394,George Dawson,Economy Plus,2/27/2013,3/1/2013,% of Total ProfitMargin along Table (Down),2.936139781
AZ-2013-9761394,George Dawson,Economy Plus,2/27/2013,3/1/2013,Profit,2370
AZ-2013-9761394,George Dawson,Economy Plus,2/27/2013,3/1/2013,% of Total Discount along Table (Down),0
AZ-2013-9761394,George Dawson,Economy Plus,2/27/2013,3/1/2013,Quantity,14
AZ-2013-9761394,George Dawson,Economy Plus,2/27/2013,3/1/2013,Sales,6703
AZ-2013-9757987,Florence Wark,Economy,9/18/2013,9/22/2013,% of Total ProfitMargin along Table (Down),2.073000515
AZ-2013-9757987,Florence Wark,Economy,9/18/2013,9/22/2013,Profit,170
AZ-2013-9757987,Florence Wark,Economy,9/18/2013,9/22/2013,% of Total Discount along Table (Down),0
AZ-2013-9757987,Florence Wark,Economy,9/18/2013,9/22/2013,Quantity,7
AZ-2013-9757987,Florence Wark,Economy,9/18/2013,9/22/2013,Sales,681
AZ-2013-9746580,Julian Mack,Economy,7/2/2013,7/9/2013,% of Total ProfitMargin along Table (Down),0.733622239
AZ-2013-9746580,Julian Mack,Economy,7/2/2013,7/9/2013,Profit,72
AZ-2013-9746580,Julian Mack,Economy,7/2/2013,7/9/2013,% of Total Discount along Table (Down),0.000232653
AZ-2013-9746580,Julian Mack,Economy,7/2/2013,7/9/2013,Quantity,10
AZ-2013-9746580,Julian Mack,Economy,7/2/2013,7/9/2013,Sales,815
AZ-2013-9730235,Bianca Whitford,Economy,5/15/2013,5/19/2013,% of Total ProfitMargin along Table (Down),1.069693068
AZ-2013-9730235,Bianca Whitford,Economy,5/15/2013,5/19/2013,Profit,38
AZ-2013-9730235,Bianca Whitford,Economy,5/15/2013,5/19/2013,% of Total Discount along Table (Down),0
AZ-2013-9730235,Bianca Whitford,Economy,5/15/2013,5/19/2013,Quantity,6
AZ-2013-9730235,Bianca Whitford,Economy,5/15/2013,5/19/2013,Sales,295
AZ-2013-972809,Andrew Shah,Economy Plus,8/27/2013,8/30/2013,% of Total ProfitMargin along Table (Down),0.355259730
AZ-2013-972809,Andrew Shah,Economy Plus,8/27/2013,8/30/2013,Profit,8
AZ-2013-972809,Andrew Shah,Economy Plus,8/27/2013,8/30/2013,% of Total Discount along Table (Down),0.000465306
AZ-2013-972809,Andrew Shah,Economy Plus,8/27/2013,8/30/2013,Quantity,6
AZ-2013-972809,Andrew Shah,Economy Plus,8/27/2013,8/30/2013,Sales,187
AZ-2013-971860,Holly Black,Economy,6/5/2013,6/9/2013,% of Total ProfitMargin along Table (Down),3.304731134
AZ-2013-971860,Holly Black,Economy,6/5/2013,6/9/2013,Profit,39
AZ-2013-971860,Holly Black,Economy,6/5/2013,6/9/2013,% of Total Discount along Table (Down),0
AZ-2013-971860,Holly Black,Economy,6/5/2013,6/9/2013,Quantity,4
AZ-2013-971860,Holly Black,Economy,6/5/2013,6/9/2013,Sales,98
AZ-2013-9718437,Victoria Bell,Economy,5/25/2013,5/31/2013,% of Total ProfitMargin along Table (Down),0.736662565
AZ-2013-9718437,Victoria Bell,Economy,5/25/2013,5/31/2013,Profit,132
AZ-2013-9718437,Victoria Bell,Economy,5/25/2013,5/31/2013,% of Total Discount along Table (Down),0.000116326
AZ-2013-9718437,Victoria Bell,Economy,5/25/2013,5/31/2013,Quantity,4
AZ-2013-9718437,Victoria Bell,Economy,5/25/2013,5/31/2013,Sales,1488
AZ-2013-9717790,Isabella Cleary,Economy,5/6/2013,5/11/2013,% of Total ProfitMargin along Table (Down),0.841641505
AZ-2013-9717790,Isabella Cleary,Economy,5/6/2013,5/11/2013,Profit,15
AZ-2013-9717790,Isabella Cleary,Economy,5/6/2013,5/11/2013,% of Total Discount along Table (Down),0
AZ-2013-9717790,Isabella Cleary,Economy,5/6/2013,5/11/2013,Quantity,2
AZ-2013-9717790,Isabella Cleary,Economy,5/6/2013,5/11/2013,Sales,148
AZ-2013-9673280,Jade Hawkins,Economy,6/10/2013,6/14/2013,% of Total ProfitMargin along Table (Down),1.250094049
AZ-2013-9673280,Jade Hawkins,Economy,6/10/2013,6/14/2013,Profit,28
AZ-2013-9673280,Jade Hawkins,Economy,6/10/2013,6/14/2013,% of Total Discount along Table (Down),0
AZ-2013-9673280,Jade Hawkins,Economy,6/10/2013,6/14/2013,Quantity,4
AZ-2013-9673280,Jade Hawkins,Economy,6/10/2013,6/14/2013,Sales,186
AZ-2013-9667532,Ruth Williams,Economy,8/27/2013,8/31/2013,% of Total ProfitMargin along Table (Down),2.913753047
AZ-2013-9667532,Ruth Williams,Economy,8/27/2013,8/31/2013,Profit,20
AZ-2013-9667532,Ruth Williams,Economy,8/27/2013,8/31/2013,% of Total Discount along Table (Down),0.000116326
AZ-2013-9667532,Ruth Williams,Economy,8/27/2013,8/31/2013,Quantity,2
AZ-2013-9667532,Ruth Williams,Economy,8/27/2013,8/31/2013,Sales,57
AZ-2013-9665957,Harry Nelson,Economy,11/27/2013,12/3/2013,% of Total ProfitMargin along Table (Down),0.407375662
AZ-2013-9665957,Harry Nelson,Economy,11/27/2013,12/3/2013,Profit,13
AZ-2013-9665957,Harry Nelson,Economy,11/27/2013,12/3/2013,% of Total Discount along Table (Down),0
AZ-2013-9665957,Harry Nelson,Economy,11/27/2013,12/3/2013,Quantity,2
AZ-2013-9665957,Harry Nelson,Economy,11/27/2013,12/3/2013,Sales,265
AZ-2013-9663287,Ben Summerville,Economy,7/29/2013,8/2/2013,% of Total ProfitMargin along Table (Down),2.783027910
AZ-2013-9663287,Ben Summerville,Economy,7/29/2013,8/2/2013,Profit,310
AZ-2013-9663287,Ben Summerville,Economy,7/29/2013,8/2/2013,% of Total Discount along Table (Down),0.000232653
AZ-2013-9663287,Ben Summerville,Economy,7/29/2013,8/2/2013,Quantity,4
AZ-2013-9663287,Ben Summerville,Economy,7/29/2013,8/2/2013,Sales,925
AZ-2013-9649532,Hayden Perkins,Economy,9/4/2013,9/10/2013,% of Total ProfitMargin along Table (Down),1.514024718
AZ-2013-9649532,Hayden Perkins,Economy,9/4/2013,9/10/2013,Profit,198
AZ-2013-9649532,Hayden Perkins,Economy,9/4/2013,9/10/2013,% of Total Discount along Table (Down),0.000290816
AZ-2013-9649532,Hayden Perkins,Economy,9/4/2013,9/10/2013,Quantity,6
AZ-2013-9649532,Hayden Perkins,Economy,9/4/2013,9/10/2013,Sales,1086
AZ-2013-9630645,Harriet Webb,Priority,12/30/2013,1/2/2014,% of Total ProfitMargin along Table (Down),-1.071509185
AZ-2013-9630645,Harriet Webb,Priority,12/30/2013,1/2/2014,Profit,-40
AZ-2013-9630645,Harriet Webb,Priority,12/30/2013,1/2/2014,% of Total Discount along Table (Down),0.001163264
AZ-2013-9630645,Harriet Webb,Priority,12/30/2013,1/2/2014,Quantity,16
AZ-2013-9630645,Harriet Webb,Priority,12/30/2013,1/2/2014,Sales,310
AZ-2013-962697,Denise Harris,Economy,12/19/2013,12/23/2013,% of Total ProfitMargin along Table (Down),1.232424875
AZ-2013-962697,Denise Harris,Economy,12/19/2013,12/23/2013,Profit,42
AZ-2013-962697,Denise Harris,Economy,12/19/2013,12/23/2013,% of Total Discount along Table (Down),0.000465306
AZ-2013-962697,Denise Harris,Economy,12/19/2013,12/23/2013,Quantity,4
AZ-2013-962697,Denise Harris,Economy,12/19/2013,12/23/2013,Sales,283
AZ-2013-9616659,Lisa Boyette,Economy Plus,3/29/2013,3/31/2013,% of Total ProfitMargin along Table (Down),2.983060765
AZ-2013-9616659,Lisa Boyette,Economy Plus,3/29/2013,3/31/2013,Profit,148
AZ-2013-9616659,Lisa Boyette,Economy Plus,3/29/2013,3/31/2013,% of Total Discount along Table (Down),0
AZ-2013-9616659,Lisa Boyette,Economy Plus,3/29/2013,3/31/2013,Quantity,3
AZ-2013-9616659,Lisa Boyette,Economy Plus,3/29/2013,3/31/2013,Sales,412
AZ-2013-9611226,Charles Builder,Economy,3/22/2013,3/26/2013,% of Total ProfitMargin along Table (Down),2.083490082
AZ-2013-9611226,Charles Builder,Economy,3/22/2013,3/26/2013,Profit,70
AZ-2013-9611226,Charles Builder,Economy,3/22/2013,3/26/2013,% of Total Discount along Table (Down),0
AZ-2013-9611226,Charles Builder,Economy,3/22/2013,3/26/2013,Quantity,2
AZ-2013-9611226,Charles Builder,Economy,3/22/2013,3/26/2013,Sales,279
AZ-2013-9606437,Randall Roberts,Immediate,7/29/2013,7/29/2013,% of Total ProfitMargin along Table (Down),0.519012261
AZ-2013-9606437,Randall Roberts,Immediate,7/29/2013,7/29/2013,Profit,1
AZ-2013-9606437,Randall Roberts,Immediate,7/29/2013,7/29/2013,% of Total Discount along Table (Down),0
AZ-2013-9606437,Randall Roberts,Immediate,7/29/2013,7/29/2013,Quantity,1
AZ-2013-9606437,Randall Roberts,Immediate,7/29/2013,7/29/2013,Sales,16
AZ-2013-9591675,Georgia Blackburn,Economy Plus,6/26/2013,7/1/2013,% of Total ProfitMargin along Table (Down),2.378386285
AZ-2013-9591675,Georgia Blackburn,Economy Plus,6/26/2013,7/1/2013,Profit,59
AZ-2013-9591675,Georgia Blackburn,Economy Plus,6/26/2013,7/1/2013,% of Total Discount along Table (Down),0
AZ-2013-9591675,Georgia Blackburn,Economy Plus,6/26/2013,7/1/2013,Quantity,8
AZ-2013-9591675,Georgia Blackburn,Economy Plus,6/26/2013,7/1/2013,Sales,206
AZ-2013-9588348,Kristen Holland,Economy,8/28/2013,9/1/2013,% of Total ProfitMargin along Table (Down),1.143945392
AZ-2013-9588348,Kristen Holland,Economy,8/28/2013,9/1/2013,Profit,27
AZ-2013-9588348,Kristen Holland,Economy,8/28/2013,9/1/2013,% of Total Discount along Table (Down),0
AZ-2013-9588348,Kristen Holland,Economy,8/28/2013,9/1/2013,Quantity,4
AZ-2013-9588348,Kristen Holland,Economy,8/28/2013,9/1/2013,Sales,196
AZ-2013-9573927,Jonathan Franklin,Priority,8/15/2013,8/16/2013,% of Total ProfitMargin along Table (Down),-7.796865869
AZ-2013-9573927,Jonathan Franklin,Priority,8/15/2013,8/16/2013,Profit,-292
AZ-2013-9573927,Jonathan Franklin,Priority,8/15/2013,8/16/2013,% of Total Discount along Table (Down),0.000581632
AZ-2013-9573927,Jonathan Franklin,Priority,8/15/2013,8/16/2013,Quantity,2
AZ-2013-9573927,Jonathan Franklin,Priority,8/15/2013,8/16/2013,Sales,311
AZ-2013-9571579,Kyle Beard,Economy,11/2/2013,11/9/2013,% of Total ProfitMargin along Table (Down),1.149369714
AZ-2013-9571579,Kyle Beard,Economy,11/2/2013,11/9/2013,Profit,40
AZ-2013-9571579,Kyle Beard,Economy,11/2/2013,11/9/2013,% of Total Discount along Table (Down),0
AZ-2013-9571579,Kyle Beard,Economy,11/2/2013,11/9/2013,Quantity,7
AZ-2013-9571579,Kyle Beard,Economy,11/2/2013,11/9/2013,Sales,289
